f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,label
7.20481,-3.683295,1.1204606,1.4359535,0.5261042,2.3906412,-2.0728092,-0.48089376,-2.462905,-3.1897082,-1.415631,-0.85429144,1.2273841,-4.4076366,0.374041,-0.9567396,2.9444134,-1.7358795,0.60775447,1.6741006,1.8152444,2.616796,0.265419,-1.6930095,0.9452664,1.9117026,0.04725566,-0.44855106,-2.605533,1.6581311,-3.1240933,-0.79213345,-0.011187095,-1.0783125,-0.96394837,1.2825503,0.06935257,1.0934242,-1.2297255,0.7117978,-1.6865355,1.9121338,-0.21056227,-0.27638778,0.18785575,1.1711841,-0.18786684,0.24645425,1.2133974,1.0283056,8
7.8948736,-3.1837459,1.9603126,-0.008604188,-2.0027342,3.1739092,-2.2419848,2.4328039,-0.8751131,-2.180981,3.056613,0.60864,-1.2940363,-1.0487865,-2.8713264,-0.16258912,0.030184854,2.977192,-1.4576018,3.5420544,-2.0406582,-1.7514689,-1.2130761,-0.02578786,-0.20053996,0.26680166,-0.49786633,1.1912165,-1.0548967,-0.22397313,-0.22069219,0.24261594,-0.36310846,-2.260421,-1.1648009,0.6571209,0.73115784,0.64693975,0.7602408,-0.1775045,0.3225203,-0.43312323,1.5278102,-0.0373174,0.20696415,0.6607499,1.1628844,-0.60425925,1.373444,-1.1822087,8
1.6807506,-0.3860012,1.9444668,-0.5209483,-2.0519469,0.68153185,1.5554852,3.7608356,-0.93607795,-0.68397665,2.4879706,-2.4403312,2.270489,3.391611,-3.1561265,0.50773287,0.9534903,-1.436337,-1.2867973,-2.0920982,1.880649,1.4376332,-0.92145336,-1.0036588,1.0185101,2.0087547,-1.4433938,-0.110901505,-0.39257202,1.2259531,0.885482,0.99619377,0.4186507,-0.20129266,0.76745087,1.0199707,-2.0511532,-0.112294175,-0.18086572,-0.29559565,0.1477745,-0.2824571,2.3992634,0.39714673,-0.43362048,0.28678057,-2.181127,-1.4495809,0.94257635,-0.83916163,8
6.282914,-4.013121,0.32520977,0.08637234,-2.6307967,4.588275,-0.5496825,4.105417,-4.56266,-4.722163,1.1739023,-1.6214895,-1.1933285,1.2241932,0.6517474,0.2030498,-0.22304742,0.5205634,1.6221387,1.9880834,-0.5475428,-1.2744502,1.2505622,0.010133931,-1.3200735,-0.6018014,1.43706,0.8201087,-0.30342752,2.2462146,-0.574449,-0.7006659,-0.4634117,1.337399,-0.8258093,1.0797783,-0.84611225,0.29618773,0.5872362,1.976665,0.911674,0.46255916,-0.06514103,-1.3377261,-0.5734015,0.3663845,-0.077951476,0.711975,0.09065742,-1.2058854,8
1.7536651,-1.6835968,-2.905753,-0.19689743,-3.8074822,-0.7089845,-1.3041986,0.28892952,-3.6167064,-2.933596,1.8001672,-0.070188366,-1.5801221,-0.41228023,-3.3388777,0.37789783,-2.3215768,0.8325636,-0.8632138,3.5685668,0.39034048,0.16540945,1.4029338,1.6034319,-0.027249351,0.33655328,-1.8065108,1.2323767,-0.6080226,0.2931612,1.6433759,0.3994974,-0.5841892,-0.013160528,-2.0431504,1.3803159,-0.041372225,-0.33050546,1.7222227,-0.36473456,-0.5191879,0.8068135,0.87768036,0.7991529,-1.5442922,0.39610487,0.41759902,-0.049730625,-0.2912085,0.6633794,8
3.2829008,-5.734,-2.2476094,3.918765,-1.8391049,0.6893551,0.93795794,-0.91348636,-0.6211405,0.8185199,0.6642754,1.3333842,-1.859766,0.96782273,2.220043,0.9478177,1.644709,0.07645368,-0.07212658,-1.1882563,0.14615336,-0.7440821,1.8637109,1.8699111,-0.6796109,-0.5501425,-1.2596273,0.3545599,-0.11738914,-0.24928245,-0.33710173,-0.65897745,-1.4788673,1.6392051,-0.10621081,-1.7788919,-0.39048785,0.856495,0.25137818,-0.33755642,1.0834812,1.7857213,0.11651005,-2.5584772,-1.7483362,0.7316175,-0.21316674,0.47763073,-0.9812437,0.16926947,8
8.573045,-3.0813062,-0.9823936,3.991253,-3.9140022,1.0967185,-1.9494787,1.9957995,-2.43974,0.7108916,1.8223141,-2.8322206,0.26644793,-0.04813158,1.1482729,0.8974157,-1.1457505,1.4688051,1.7986703,-1.654982,0.5107003,1.7759019,-1.1151501,0.7572969,-1.1364857,-0.6230398,0.2322199,1.3289198,3.460432,2.2908883,0.6084716,-0.97244185,1.5901202,0.5848561,-1.7346892,-0.6117733,-2.7581637,-1.651679,-0.92705464,-0.73414475,-1.282031,0.38071886,-0.20652285,-3.0925205,1.5222433,1.8313166,-0.84365314,2.2318194,0.14756243,2.3519902,8
5.1114736,-5.261517,0.7322382,2.8535514,-0.88799226,2.4793901,-4.9996185,1.4671437,-5.976254,-1.087745,1.6884778,0.31035846,0.8944865,-4.4665256,-3.0433855,-1.9984862,-0.74758583,0.9507729,-2.2199857,1.1576139,0.09496411,-1.6759007,-0.10584284,2.4277215,-2.6294456,-2.0467443,3.4195046,0.70046264,0.055454656,0.4381536,-1.4180115,-0.55294555,-1.2179967,-1.3799161,-1.18974,0.028790474,0.24705471,1.5579861,-0.721594,-0.7426259,-0.9704781,0.58473855,0.15726653,-0.1488106,-2.1263056,-1.2526107,1.0151091,0.9081092,0.9054084,-0.2218075,8
4.0200667,-4.125946,-0.9517635,1.6939645,-3.2809637,2.667563,-2.661982,1.8195071,-1.9027286,1.0739168,3.4001431,1.2682686,-1.2024944,-0.91679466,-2.1540375,0.98065364,1.4132041,3.6090646,-0.21367894,0.31771615,0.014215248,-2.3581958,1.0701847,1.2850139,-0.9454932,-0.09926837,-0.40599924,0.29041365,-0.4466311,0.5577246,-0.09263633,1.5179671,-0.43181488,-1.189314,0.16029502,-2.147431,1.3473685,-0.3074452,-0.3098064,0.34081033,1.5570638,-0.0076480666,0.07133325,2.708471,-0.113663144,0.64592135,1.7566844,-0.682963,-0.03834179,0.7441313,8
4.899664,-1.1570582,-3.0674756,2.2555497,-2.5381541,1.3650401,-2.524862,0.32934716,-0.73860097,-2.0870006,3.6879525,-1.5874906,-2.1302438,1.382038,2.5789957,2.5097303,-1.2621225,-0.349023,2.2271562,0.13152292,-1.0244786,1.73426,0.28688383,-0.8073219,-1.2535603,3.2920046,-0.23253845,0.88930875,-1.1295148,0.82854265,-1.8239893,0.84922487,-2.2927952,1.9512479,-1.0047796,-0.18583852,-1.3716296,0.5225658,0.08773654,0.64758,2.9453142,-1.1266758,-0.017163614,-2.2109358,-1.7988398,-0.796542,2.0493455,0.4175293,0.25125355,-1.1676478,8
2.5774605,-2.6313787,-1.2554711,0.698182,-4.055463,0.41560787,3.6999848,-0.93386185,-0.6608023,-0.19279964,2.5415406,1.0548761,0.25152636,0.5396174,0.6097013,0.7085207,1.9851075,0.86066693,-2.317542,3.0508428,0.36625314,-0.7766446,1.701748,-0.03570087,-0.050995,0.2683518,-0.64394784,-0.65577805,-1.1564382,0.7815206,-0.59308,-1.5968957,-0.14557983,-1.1547649,-0.2701798,-0.9215588,0.23231234,0.3261626,1.0199866,3.3791144,0.048557565,-0.36488688,0.013582448,0.7969345,0.7354787,0.45510644,0.45708832,1.663702,0.94106597,1.221088,8
7.8087306,-4.96646,-4.015989,3.617442,-3.157954,1.4568226,-1.6948138,3.5820134,2.6940556,-0.7991217,-0.78587323,-2.7057405,-0.780641,0.40372273,0.22095957,-0.3289153,1.8126378,0.2960496,1.425819,-0.6338811,0.30234563,-0.670127,-0.2649958,-2.683785,-0.618926,1.180379,-1.0664858,2.5103645,1.8859732,-0.8647766,0.930993,1.7343396,-0.40119553,-0.52163893,0.61530817,-0.024046015,-1.4254868,-0.41638356,0.28576759,-0.28132847,-0.7619338,1.219429,3.1836555,-1.8948427,1.1484542,0.003533933,-1.7521191,0.93416685,0.18030599,-0.5288153,8
4.7751284,-3.9228785,1.8658524,4.5706816,0.7739178,2.0204551,0.50735563,4.7205434,-0.44076,-2.536039,2.484836,2.0586827,-1.5258517,1.1962382,-0.6904609,-1.5774405,-1.4973583,-0.22036025,-0.72818315,-1.1611798,-3.1021028,-0.09880977,1.041982,-1.7786767,-0.11662342,-0.48249796,-3.1532497,0.5778706,0.91729355,-2.4375188,-2.1163528,4.047656,-2.4660206,-0.15129717,-0.18147844,-0.8065048,-0.19237094,-3.3061018,-2.2213125,0.35315046,-0.83227986,-0.66304773,-1.6739873,-1.6896492,2.2138433,-2.4874756,-2.0921054,-1.562692,-1.128298,-1.2700114,8
5.7762904,-0.70962816,1.3906853,0.08096962,-1.1614386,1.3589147,-0.9309147,-2.1687605,-2.1178665,1.7571774,1.4439273,-0.7328923,-0.15950873,-0.8124999,0.26896676,2.38014,-0.064029254,-0.705891,-0.22840372,-0.8420481,1.5718412,1.8999231,-1.2042754,-0.4876945,0.18174906,0.086191036,-0.34432366,-0.8513026,1.2923588,-2.0754998,-0.081955284,-0.8973811,-0.69261926,1.515908,-0.37650073,0.241286,-0.059562355,0.9589786,1.2651206,1.9017048,-0.5111135,0.35516596,0.29584813,0.0061869896,-0.47148573,-1.4923947,1.3833187,-0.17886536,-0.7359509,1.0075957,8
7.1244316,-4.3507247,1.2835923,0.08527691,-2.5872755,3.8550959,-2.9326177,3.521982,-1.9994545,0.8259582,1.8491416,-2.5361605,1.8484311,-1.6617268,-4.5011244,-1.671912,0.31793383,4.0795965,-0.5444174,0.37940463,-0.9763479,-0.6221967,-0.7102343,-0.74350226,-1.5101607,-1.3751454,1.4060985,1.5647359,-0.06333651,1.0629786,1.0606377,0.71649915,-1.1432276,-1.0669688,-0.9951557,-2.9960907,1.3552588,0.19135308,1.3508134,-0.4225167,1.3351424,2.6513343,-0.5565313,-0.8242185,0.9390523,1.6414663,0.66276497,-0.06620992,1.549442,2.3618972,8
1.3541425,-0.5665407,-1.6687114,-3.5244555,-2.4739568,-2.0375485,1.4649063,0.70976585,-2.182161,-4.0555844,-2.5074291,-0.92872757,1.8484409,-1.2080245,-1.4210551,-2.3902695,-0.4922449,0.7862511,0.022038179,0.16332036,1.0120981,0.9583809,-2.961283,-2.3735535,-0.08929922,0.111308314,0.96996826,-0.29241535,0.45888564,0.62525445,-0.6617565,0.3759374,2.3277786,-0.526829,3.228688,1.1617569,-1.712497,0.5878536,-0.057145678,1.4644067,-1.187909,2.2118323,0.47081333,2.0917614,0.48036906,-0.92907983,0.2686697,-0.093923084,-2.0869796,0.043662537,8
4.4987335,0.06395751,3.2295783,-0.6944422,-2.1500354,-0.6240768,-1.9742409,1.1720213,-1.3707734,-0.28771356,2.4257503,-3.873429,0.004363795,1.3110503,1.2938769,0.30333522,1.6083707,0.39101174,-0.8426846,-1.1345545,1.1266721,0.8259903,-2.3120072,-0.020786522,1.6435204,-1.2761949,-0.5834036,3.0058856,1.2840219,-0.2940373,0.5974196,-0.01695963,2.4294531,-1.0156015,0.4092607,-1.0237362,-0.5296193,0.2234381,0.5877692,-1.2351215,-1.3443398,0.49648586,1.6444421,-0.9457659,3.1338012,0.23842007,0.15793887,0.32536045,-0.50142187,0.48041534,8
1.1403431,1.6342677,0.063757055,2.9639661,-2.6212902,1.9035695,3.5901146,2.6236715,-3.9733,-1.2981668,2.7724342,-0.22772399,-1.2178264,3.4267068,3.215405,-0.6607151,0.61784554,0.39007008,-1.1785692,0.9116568,1.0055815,0.3607947,0.3888563,0.6595002,-1.0644526,0.44438753,-0.22416957,2.436862,-1.9016013,-2.521665,-0.35156894,0.30126324,-1.2335073,-0.73309803,2.2874906,0.72627425,1.4492357,1.858862,-1.1278639,1.8826522,-0.45248416,0.659112,-0.3832804,0.8987654,-0.8519044,-0.632811,1.725913,-0.29427153,-0.2527601,0.7623237,8
6.3104997,-2.7823486,-1.52896,0.986806,-1.6912577,0.74152887,-1.4256233,1.5648434,-0.9172005,0.31247988,3.8421042,0.03126007,-2.218861,0.7984579,1.1129551,-0.3080937,-2.0085843,-0.32541636,2.0675213,-0.18472512,-1.5718578,-1.7458373,-1.561211,1.1233577,-1.4358963,1.1982514,-1.3758515,0.037255205,0.6453631,-0.24559498,-3.0086894,1.5924953,-0.66612256,-0.15604037,0.5252246,-0.87892383,-0.35402054,-0.58732224,-0.79035413,0.22092327,1.1720093,0.30547026,2.6965756,-1.6738484,0.74692667,-0.88234633,-0.5918685,-1.2657597,0.39439717,-0.7868514,8
7.329897,-0.7820358,-2.0929074,-0.3957108,-1.1739453,0.8170465,-0.8835522,1.2101334,1.6571388,2.4714258,1.6547515,-0.23400444,-0.01261904,2.6430895,-0.89962035,-0.5213975,-1.63077,0.61506754,-0.1480745,-1.2748709,-0.359569,-0.8239554,-1.3462691,-0.7320365,-0.35961658,1.8894943,-1.7853464,1.7476971,2.242699,1.0889081,0.64841586,1.6751068,0.037327196,-0.43663287,1.5954728,0.58448565,-0.22705856,-0.72072256,0.29030117,-1.1307061,-0.3902947,-0.08143462,-1.1445284,-0.6267426,0.9647263,-0.51404095,-0.9962545,-1.7163268,-0.8942474,0.9894593,8
2.640794,-0.78698635,-3.4892786,-2.3508825,-1.0374669,0.40043205,-2.7333555,1.9014449,1.0737703,-1.2995461,0.4616326,0.8567272,1.3217187,1.4897208,-2.1944816,0.34506673,-2.4978333,-0.014413979,-2.2473953,1.0587565,0.34287462,-1.0836023,0.50591314,-1.4233931,-0.16447432,1.0875968,-0.05530882,1.9597554,-0.510975,-0.44373858,0.85299957,2.4282548,0.2871408,-1.72754,0.90080464,-0.7147717,-0.54782706,0.36432895,-0.69620776,-0.43945813,0.9079651,-0.36814368,-0.72793835,-0.27704266,-0.6797385,0.28784066,1.14011,-0.3567316,-0.3329658,-1.278444,8
3.3495955,-7.822232,2.6052976,1.9701428,-4.0144506,2.3645558,0.91982055,0.014488569,-1.7704918,0.9466739,0.9789664,-0.9679822,1.0285873,-2.9328978,-0.6011998,-1.9973857,1.3072156,1.5027496,-2.3939235,1.5040808,-0.31479135,-0.14990205,-0.094551936,1.5578749,-1.0641425,-2.742945,1.8479712,0.39961693,-0.98012453,-0.81270874,-1.6004319,-0.4049677,1.4787568,1.2987974,-0.12009582,-0.26497668,0.15237623,1.6830262,0.38158268,0.5826808,-0.8383447,2.2475665,-1.3429173,1.2617095,0.25445762,-2.1478815,0.97608703,-0.28090596,1.172827,1.1027423,8
5.4680123,-1.9180115,0.11202501,-2.6477218,1.5049106,-0.09323017,2.2796638,-0.25812978,-1.2320803,-0.3741505,-0.10037215,-1.2475421,0.15433311,1.3395526,-2.1507792,-3.100948,-1.2650725,-2.025062,-2.7442126,-1.3298777,-0.30933917,2.0866838,-1.522176,-0.54991513,0.59186286,1.481362,1.0254787,-0.19061294,1.3640281,0.1586168,-1.3432189,0.9506495,2.1265635,1.5567839,1.5546947,0.6425247,-0.67684495,1.7662321,-2.131455,1.5959349,-2.3185391,-0.045410797,0.3958233,0.021331608,-0.27391946,-1.1095148,-1.3236392,0.7799879,1.2365619,-1.3462214,8
3.2830992,-4.936075,1.1985595,-1.2396836,-3.587376,0.03082708,2.2350144,3.1623685,0.6195565,-4.0416327,2.1491828,-1.492484,-1.4516317,3.5821397,-0.23931113,-0.21053006,-1.5080454,0.8553308,-3.1303105,-2.1975634,-0.55860025,0.6961869,-1.987816,1.1175108,0.8677463,-0.44825748,0.061552454,-1.9392931,-0.7523431,0.2230953,1.2221353,-0.24612655,-0.9939492,0.6049932,1.8579446,-0.25795475,0.02455669,0.2560969,0.5930672,1.2091243,-0.21501927,-0.7800833,0.6032313,0.6776261,-0.21130908,-0.42000455,0.6177844,-0.24600051,-0.16903451,0.010103995,8
3.3421872,-1.9904321,-7.060854,2.9987597,-0.14173883,-1.9584738,-0.65807706,-0.16604604,4.089812,-0.5913921,4.3105755,3.5137796,-2.5178986,3.291343,0.4423918,-1.3982503,-1.8348167,2.032792,-0.4419418,1.1610098,-3.2440789,0.3298084,0.4742334,0.1845611,-1.4794236,2.4519744,-1.4251243,-0.9068359,-0.74947834,-0.23518118,-0.18600526,0.26919624,-0.6141962,-0.6796419,2.0511985,-2.0887642,-2.645305,-1.5953534,1.3281306,-3.8070264,1.4256665,0.7652399,-0.106006205,-0.89320356,-0.17257336,-1.4030795,-1.3491664,1.0701772,2.4259374,-0.23298904,8
-0.794335,-3.9969928,-6.4581313,4.5016103,-0.5916704,0.37040406,-1.3121748,-2.964752,-2.5882883,3.1059492,-0.46949014,-2.8809922,2.5988731,-0.3743251,-0.63739175,-0.12197863,-0.113711044,-1.5122153,-1.186899,-2.5307462,0.59094405,0.19093738,2.1369545,-2.5247493,0.3144999,3.1286974,-0.61770016,0.83268195,-2.9957466,-3.664364,1.9179072,-1.4540495,-1.118474,-1.5851601,0.8086297,-1.1950365,-1.4134358,0.9012234,1.1591859,-1.6924759,0.6931805,-2.1989086,2.336852,1.3685743,0.8416127,1.1347924,0.8067838,0.84640056,-2.5482905,0.502058,8
4.4777055,-3.936326,1.221631,1.2131462,-1.7216836,0.705029,-0.43811598,1.900373,-0.658807,-0.29904634,2.4743345,-1.3127648,0.176394,1.4579108,0.15040927,-1.8307602,3.9325233,-0.18329646,0.30780938,-0.6079729,-0.21050684,-0.5257995,0.24682824,1.3932,-0.9005114,-0.27604935,-1.3488224,1.4430128,-0.9166543,-1.388455,-0.19122076,-0.84014016,0.91476214,-0.86208713,0.277181,0.30809933,0.5695621,-1.022843,0.3473939,-2.4590528,-0.88280505,0.19321047,-0.96447486,-0.624468,-0.024733553,0.8646414,-0.40782562,1.54004,-0.1589277,-0.56153834,8
7.486389,-0.2011444,-3.4653585,3.9412196,-1.3601485,3.557739,-2.1112988,1.8385144,0.017063782,0.8960015,4.94542,-0.8351025,-1.1542245,-0.48341,-5.2340503,0.5041075,-0.49501085,-0.63345486,-0.21057461,1.299337,0.6785765,-0.66703427,-0.7601708,0.8699418,-3.7574952,-1.4330539,-3.400422,0.3928341,0.12308249,1.0074817,-0.19106054,1.7326189,-0.30607337,-2.0505223,0.6381853,0.43896863,0.17963374,1.0282093,0.9771859,-1.7055649,-0.54733,1.604644,1.7753106,0.29893485,-1.0880088,-0.13863046,-0.3664669,-1.2280021,0.90700406,1.6759033,8
3.960687,-5.331758,0.86654973,0.045842674,-5.263326,1.4377161,-0.4881395,2.9861782,0.003828994,0.55751395,2.57064,1.2407843,-0.6805677,0.44998837,0.69684404,-0.025174025,0.3314148,1.9973339,0.21573946,-2.6530664,-0.17249848,-1.3500996,1.8390688,2.2418861,-0.9144683,0.62263393,0.73718894,1.0286288,0.56513274,2.7341304,-0.49458236,1.9022326,-0.5136056,0.5573414,-0.2475097,2.075428,0.6806673,-2.877602,-2.0218422,-1.5953165,0.62083566,0.44070333,-1.7500983,0.012788603,0.28027546,0.7391649,1.1430963,0.74228597,0.5222906,0.5716944,8
7.454616,-4.1671786,-0.03673942,3.7517228,-3.6421235,2.5480187,-3.641126,1.1405286,-3.2016492,0.81432164,2.9844043,2.6818569,-1.6815636,-1.456523,-0.48053303,0.32594913,0.29428482,0.8057646,0.08946225,0.6667993,-0.5007293,0.15385213,-0.76121765,1.6285369,-1.7709513,-0.91620886,0.014705986,2.7472298,-0.0030364003,2.1630816,-1.3101004,-0.08071673,-0.8395458,1.02706,-0.8410048,1.6051676,0.6269559,0.47256863,1.3492222,-1.1924585,0.9062767,2.3346648,0.8573661,-2.4882145,-1.1400914,0.6968382,-0.20559187,0.073495954,1.1862704,1.1091356,8
3.092017,-8.158297,0.46413454,0.7092475,-4.709797,0.8569925,1.9212586,4.2219763,-2.8300397,-3.244145,0.82461876,0.03671209,-0.44907728,2.5600913,0.20988722,-1.284477,-2.1093376,1.5606569,-1.8061416,-2.0558555,0.65245014,-0.62557566,0.049810823,-1.0093297,-0.56298774,-0.614021,0.19671027,1.4879564,0.14403369,-0.64227235,1.537976,-1.3289317,-1.199035,-0.48125997,0.13239406,0.42752525,1.2092822,-0.68771386,-0.91000086,1.1432377,0.8562142,0.99999857,0.55734813,0.61750704,0.24853532,0.77266157,0.50710464,1.0468665,-1.266938,0.1442969,8
5.189035,0.09812989,3.9008296,-0.56249285,-2.6997495,3.5915246,-0.67585224,5.2258844,-2.7079046,-2.3852153,0.17823157,3.3758512,-2.989874,0.122459486,-0.1598757,1.558041,0.21792935,-0.6189966,-1.02673,0.15654334,-0.5933985,-0.82043785,-0.6010201,1.2464068,1.3636218,2.4070396,-0.41563764,1.6861632,-0.18081541,-1.537873,1.4517572,-2.06934,-0.47784382,0.31612217,1.3066018,0.17203721,1.7934141,0.56137025,0.27718154,0.09559962,-0.7378204,0.63564223,0.3897175,0.46529868,-0.20203471,0.47584265,1.6037658,-0.1922326,-0.4330329,0.6980612,8
3.7308378,1.1905426,0.8250505,1.1483899,-2.4312794,1.1292249,-1.2111484,3.5905988,1.828963,1.2732985,-0.8733863,-0.082786866,1.8546276,-4.508747,-0.98430514,-0.30247337,1.5641829,3.214639,3.593774,-1.413622,-0.9455314,1.5721153,-1.9903587,2.0477476,-0.7772741,2.2761447,-1.0310705,0.66697663,0.27545354,-2.2109253,-3.5215201,2.3447847,-0.6712088,-0.9212738,-0.3570127,0.27787286,1.9297323,0.65920633,3.319269,-1.2148836,1.2573586,2.2286348,1.1016556,2.732345,-1.4215325,0.068078406,0.6101813,0.7884475,0.38963464,-0.270323,8
1.0536764,-5.429656,2.612565,2.1204941,-3.6562238,3.3873804,-0.1390413,3.0228076,-0.8604184,-1.3998648,-0.8657231,0.62553424,-0.0328906,-1.7091128,-1.3493478,1.1942906,0.00013693565,1.4449583,-1.2685566,2.6559324,-1.028458,0.03503703,0.7232966,-0.5260684,-0.24305084,2.2353303,2.3368275,2.9208272,0.9826648,0.17961699,0.48706055,-1.2752612,0.21063916,-1.0244079,-0.06436206,-1.7622241,1.6100312,-0.6033126,-2.1155279,-0.3656235,-0.12583876,-0.7347556,0.7135206,0.575194,1.0615879,0.43926343,1.2665552,-0.8611009,-0.9469684,-0.43463618,8
8.587774,1.2195415,-1.1494759,5.2382965,-4.1627703,2.067455,-2.170553,1.4252493,1.338034,3.7696338,4.3369927,1.3966448,-2.1292427,1.0073,1.2583059,3.6200905,-0.65863925,-1.3618188,3.051559,0.45247957,0.74455273,-0.06459411,1.8786279,-1.3701812,-0.9711848,0.6287822,-3.4961684,1.7723135,1.6460369,0.7448311,-1.5947335,-1.123815,-2.1420293,-0.009505908,-0.73900145,0.9841251,0.0837236,-0.58906317,1.2456676,1.1359998,1.3658878,0.25507474,1.5434786,0.6625416,0.7458947,1.3356922,-0.31405154,1.6863619,0.46254563,0.42016652,8
6.2963715,-1.9525839,1.2528285,-0.35113612,1.0854267,4.501579,-2.0245512,-0.47237283,-3.0145874,-0.40046006,1.0286357,-1.8121781,1.7543627,-0.8872928,-3.5338974,-0.5467127,0.8524036,1.274627,-0.4916734,-2.1629453,0.6028144,-2.6292894,1.874055,-1.8801411,-1.2709094,-0.15500116,2.5172095,-0.15065788,-0.31368142,-1.7427988,-0.8050959,-0.722004,-0.3124768,0.2925683,-0.26916823,-1.6751012,2.585267,1.7778106,0.6467696,0.055029716,-0.40805694,1.4772345,0.06904821,-0.21620427,0.3123083,0.3495028,-1.3046803,-0.47711742,-1.2784948,-1.9011102,8
3.863679,-7.064713,2.7393196,-0.66259265,-3.539217,2.507734,-0.06386138,1.0599648,-3.8022296,1.0199674,0.5420459,0.375127,1.4462626,-3.2713432,-1.0676858,-0.9474021,0.8452286,2.061234,-0.8998998,-0.2766542,-0.36559096,-0.39553803,0.9008283,0.74633616,-0.88490695,-0.7849758,2.4627194,1.8763623,-1.0855722,-0.10298407,-0.5287239,0.89982545,-0.54921085,-1.699493,-0.25987697,-1.0895308,0.41127932,0.035762887,-1.2516755,-0.26327065,0.21412209,0.03736443,-0.8964069,0.09225903,0.21202485,-0.07666477,-0.32379234,0.6814524,0.35910985,-0.039406393,8
8.237606,-1.5774418,0.7828264,2.2146125,-0.9253586,-0.15941323,1.7638143,2.8482478,1.0582677,1.6522526,1.8707484,-6.1624165,-0.9604299,2.1954286,2.2992167,-1.6620693,2.8502078,0.36614653,1.2203119,-0.11177438,-0.13285236,-0.6474624,-2.081625,-2.5750117,-0.03490114,-2.3678036,-0.53888196,0.8383974,2.1043837,2.788332,1.953967,-0.9783089,-0.2855373,1.1303775,1.616593,-0.59955764,-0.97680193,-0.9012001,1.7903935,1.8104692,-1.4070503,-1.229697,0.22939843,0.6690832,0.30634573,0.7742158,-1.8568821,1.9225578,-1.1619955,0.05311088,8
3.011803,-0.39698577,-0.5643686,1.8427931,-3.740259,2.2979267,1.8642867,1.7420936,0.4304102,1.1103503,4.932321,1.087132,-0.41166547,-0.123185016,0.3392733,-0.36606345,-0.8055786,1.7992915,0.49491844,0.69956523,-1.4204289,-0.97358155,0.5793028,0.7306425,0.30332962,1.1767435,0.099973254,1.6448779,-1.1069003,-0.045637053,0.49527517,1.9274018,-0.85085094,0.81515324,-0.8847444,0.17189462,0.29202074,0.66165125,2.532905,-1.2475523,-1.051461,0.65137523,0.08083793,1.1702814,-0.4474051,0.39894575,1.8332105,0.09297878,-0.74265826,0.39176127,8
6.1338987,-4.8306446,-3.7129073,2.2745337,-1.3452778,1.6526513,1.2744687,-1.3549223,1.6527456,2.28318,2.634846,-0.38354212,1.1881499,0.96654654,-0.9398599,-1.1588554,-1.0294819,-0.4324147,-0.82316166,0.9099868,-0.64420563,0.65874684,-0.2354167,0.5936274,-0.63910913,1.8003675,-1.3665041,1.1407542,-3.381129,-1.256817,-1.5863394,2.2491953,0.24121144,-1.3657445,0.9129464,1.3514165,0.42790276,1.6159403,-1.1963024,0.17255832,-0.37907708,-0.3590803,1.0217001,-0.6937649,0.87004775,-0.83781207,-0.40377122,-1.8284935,0.18835717,-0.51250553,8
8.545602,0.92250407,4.2719693,-0.10898247,0.8708088,6.7544403,-1.6720443,0.8624907,-5.90981,1.1142964,-0.18131721,-3.4888215,4.106471,-5.3335776,-2.3518653,-1.0151999,-1.9629695,0.48974815,-1.625822,0.88135606,1.3826938,-2.4546404,-0.79027694,0.18199646,1.478831,1.4310917,0.18974455,0.37073496,-2.0958009,0.45585874,-1.4644691,-0.5245511,-2.6724916,-1.7358114,-1.2715311,-0.26646367,0.20178095,0.50653726,-0.16616838,-0.10841551,-0.3339602,0.72268224,0.61294377,0.3698329,-1.0877566,-1.243253,0.4558186,-0.98989457,-0.4514459,-1.2873778,8
7.829228,-2.6230264,1.7269042,-0.22618565,-3.2548397,0.48511818,-0.7327306,0.6439068,-3.6493697,1.4400157,2.0667138,-0.4630521,0.42902535,-0.28686368,-0.31761184,0.7561142,0.4651702,2.0281675,0.011644762,0.5199735,0.25335425,-0.79767525,0.5399454,-0.79291266,-0.53190094,-0.27479988,0.35862345,0.21254031,1.8608849,3.3652828,-0.80599093,-0.8829198,0.22585498,-0.11157632,0.02426896,-0.8732106,-0.31173283,-0.0657924,-0.12024344,1.17482,0.11589993,0.2589164,-2.179033,-0.11790085,0.6270652,-0.20904493,0.51441747,-0.45866483,0.19240995,3.2529726,8
2.6538284,-6.6779404,0.7947953,-2.8702068,-4.8878584,0.7244618,3.0091078,-0.15762347,0.39325884,0.7223956,3.2661264,-0.18224302,-1.4042366,0.83680886,0.5604227,1.2392458,-0.49135622,2.170284,-1.1747385,-0.8835899,-0.23370367,0.6358283,-0.18941762,1.8918653,0.94239914,-0.86836886,0.7754396,-1.2705725,-0.7609011,-1.104723,0.68781954,0.11951964,0.24227804,-0.78556615,-0.4914979,0.6329033,0.06479464,-0.0020588317,-0.7950736,0.16092135,-1.3074558,-0.2031273,-1.83455,0.2086076,1.0055741,-0.47754076,0.21838291,-0.8122612,0.8450129,0.0120702265,8
